"P0","dD","D","H","fc","Ac","Wf","Ws","Wss","GPP","Rm1","Rm2","NPP","turnover","dWs","dWfr"
4.51106303704964,5.72082393359394,0.1,9.30685130731739,0.802314767872188,2.46024211324268,0.316316843131202,7.30958392378022,7.02392939699003,6.58607225315533,0.309052893467561,0.687337521113514,3.35380910314455,0.802958140256128,2.33207397726619,0.21877698562223
5.97110627505664,8.6929386396106,0.111441647867188,10.1248091609468,0.78321560444251,2.98269910764054,0.383489885268069,9.87578844430614,9.41167108368952,10.5690022872038,0.414113527682339,0.833300511294398,5.59295294893623,0.973474324142022,4.2622737554349,0.357204869359314
5.25390354483296,7.35980997202353,0.128827525146409,11.2884979167956,0.755386995932424,3.84432321182986,0.494270127235268,14.714427387286,13.8339819471833,11.9859299715181,0.608695205676066,1.0740193302746,6.18192926134046,1.25468570759722,4.59627922625282,0.330964327490419
7.63967042579342,12.3929814949625,0.143547145090456,12.203827416069,0.732897952745216,4.63090305851931,0.595401821809626,19.7503618922646,18.3413018765605,20.9947186968882,0.807017282568661,1.29377243468301,11.3363573877819,1.51140462459367,9.23177046186931,0.593182301318965
7.71699608166882,12.7874695919036,0.168333108080381,13.6123109007824,0.697114840351732,6.05726361568862,0.778791036302823,30.294293282628,27.5151123895342,27.7392363688944,1.2106649451395,1.69226619442386,14.9017831375987,1.97693109215332,12.2595328430996,0.665319202345687
6.01901695548704,9.29027847129306,0.193908047264188,14.9073859055712,0.662746849730949,7.641390601414,0.982464505896085,44.0233453035783,39.0161437719263,27.2940330622924,1.71671032596476,2.13483642344184,14.0654917877315,2.49394836112083,11.0557901290904,0.515753297520265
5.57841317193794,8.39526198552196,0.212488604206775,15.7575681097,0.639286539158482,8.85115425595513,1.13800554719423,55.8792234106354,48.608542913433,29.3008577450493,2.13877588819105,2.47281777372023,14.8135584498828,2.88878331210843,11.4411615218979,0.483613615876442
8.01927620601824,13.9399372941946,0.229279128177818,16.466034426473,0.61910813151697,9.97995570326781,1.28313716184872,67.9841925508349,58.1211400212724,47.4934296366508,2.55733016093599,2.78818006446755,25.2887516467484,3.25719433392367,21.2060999245331,0.825457388291601
7.68167675640505,13.3667115340709,0.257159002766208,17.5284926258235,0.587604141502991,11.9157498143985,1.53202497613695,91.0411882744544,75.5577820568457,54.318422770399,3.32454241050121,3.32899835164703,28.5989292049505,3.88898647788611,23.8894701117357,0.820472615328629
6.75770324410776,11.3740809984188,0.28389242583435,18.4274568090356,0.559568948759071,13.829111578154,1.77802863147695,116.644131812233,94.0175601742685,55.457864681776,4.13677264766782,3.86354953448152,28.474525499776,4.51345729528764,23.2449971797851,0.7160710247033
5.88395141813509,9.40520998148822,0.306640587831187,19.1103503539067,0.537255686756445,15.4907826638096,1.99167205677552,141.129501685707,110.909116971031,54.0894027143435,4.88000114672537,4.32778387904981,26.928970613141,5.05578291335325,21.2714967954537,0.601690904334045
7.15238142037183,12.5064101411726,0.325451007794163,19.623702893677,0.519801286461809,16.8826902929905,2.17063160909878,163.245824894383,125.602838803376,71.657568350019,5.52652490734855,4.7166522486751,36.8486347163972,5.51006485386613,30.5303209504517,0.808248912079418
5.65325234718398,8.97673686620753,0.350463828076509,20.2412976301482,0.497894307795414,18.7523898927688,2.4110215576417,195.260606075031,146.033430046453,62.9107325889391,6.42547092204394,5.23900518346196,30.7477538900599,6.12028549247508,24.0415556328468,0.585912764738114
