"dD","D","H","Ac","Wf","Ws","Wss","GPP","Rm1","Rm2","dWs","dWfr"
9.23535494468514,0.1,9.30685130731739,2.46024211324268,0.316316843131202,7.30958392378022,7.02392939699003,9.1978885806073,0.309052893467561,0.687337521113514,3.76476031902394,0.353180440335674
9.41347975186052,0.11847070988937,10.6064694519639,3.3216732508429,0.427072275108373,11.6918358255143,11.0829530843886,12.418444631113,0.4876499357131,0.928002429473987,5.11540450334165,0.402164311708017
9.56242271047402,0.137297669393091,11.8227317389103,4.29097588211766,0.551696899129414,17.5038687119995,16.341714741243,16.0422902499508,0.719035448614692,1.19880425999427,6.62787138562828,0.446337579848307
9.69154513020616,0.156422514814039,12.9554153338523,5.35704971954974,0.68876353537068,24.8965832383358,22.8600457539045,20.0279257785112,1.0058420131718,1.49664183654837,8.28100480236048,0.485860611280906
9.8067299345139,0.175805605074452,14.0065146815861,6.50935370650332,0.836916905121855,34.0005072801248,30.6655594427653,24.3359423049901,1.34928461548167,1.81857021981548,10.0553709356637,0.52100017161193
9.9118179887506,0.19541906494348,14.9792591514052,7.73806437175455,0.994893990654156,44.9276887698395,39.7582456018626,28.9296136904005,1.74936280648195,2.16184494805204,11.9334707249518,0.552072706446046
10.0093918091071,0.215242700920981,15.8775424513254,9.03413941905036,1.16153221102076,57.7736797915528,50.1151867893735,33.7751343052069,2.20506821873244,2.52393980261545,13.8997585704866,0.579412356468393
10.1012253105873,0.235261484539195,16.7055797227729,10.389327995,1.33577074221428,72.619474012326,61.6950922673494,38.841657416978,2.71458405976337,2.90254967658711,15.9405589482595,0.603352606803862
10.1885538666546,0.25546393516037,17.4676966162467,11.7961506682707,1.51664794306338,89.5333258349725,74.4424750457644,44.1012203403852,3.27546890201363,3.29558498140014,18.0439316139172,0.624215789412495
10.2722432037438,0.275841042893679,18.1681979492976,13.2478625042661,1.70329660769136,108.572417149682,88.2913823468227,49.5286063877833,3.8848208232602,3.70116133071686,20.1995143511014,0.642307261965835
10.3528989805214,0.296385529301166,18.8112859111281,14.7384072607093,1.89493807637692,129.784359269137,103.168645349644,55.1011736243075,4.53942039538435,4.11758674368246,22.3983600310141,0.65791243548126
10.4309402999148,0.317091327262209,19.4010098996293,16.2623676083615,2.09087583536076,153.208530237407,118.996649730928,60.7986687624964,5.23585258816084,4.54334773768881,24.6327776139951,0.671295558231005
10.5066505553506,0.337953207862039,19.9412369382857,17.8149143933709,2.2904889934334,178.877254866472,135.695650514095,66.6030374739461,5.97060862262016,4.97709515339117,26.8961824217297,0.682699582930953
10.5802135953775,0.35896650897274,20.4356356570896,19.3917567830863,2.4932258721111,206.816838688539,153.185667373722,72.4982380038911,6.74016936444376,5.41763022654509,29.1829583714671,0.692346693223028
10.6517401049225,0.380126936163495,20.8876692783712,20.9890943915628,2.69859785034379,237.048468789206,171.388002835312,78.4700621870874,7.54107212475373,5.86389121292604,31.4883332404618,0.70043921831005
10.7212872876908,0.40143041637334,21.300594588579,22.6035720021614,2.90617354313504,269.588994995487,190.226427898919,84.5059661732193,8.36996282755243,6.31494073881986,33.8082670397389,0.707160761026536
10.788873837953,0.422872990948721,21.6774648674801,24.2322371960362,3.11557335377609,304.451604634413,209.628079003584,90.5949120162889,9.22363547615769,6.76995396335422,36.1393529904729,0.712677426777046
10.8544915107154,0.444450738624627,22.0211353971244,25.8725009974224,3.32646441395431,341.646403373464,229.524107986928,96.7272205426512,10.0990607514249,7.22820758365789,38.4787302691996,0.717139081457436
10.9181141692032,0.466159721646058,22.3342706083702,27.5221015217334,3.53855590993715,381.180913710614,249.850123500867,102.894435445385,10.9934054340381,7.68906967893882,40.8240075270072,0.720680593366289
10.9797049112577,0.487995949984465,22.6193522183127,29.1790705359805,3.75159478319749,423.060501631756,270.546458704653,109.089198266706,11.9040441830047,8.15199036820116,43.1731961323058,0.723423031954346
11.0392216947139,0.50995535980698,22.8786879147386,30.8417027966632,3.96536178814241,467.28874088081,291.558296287291,115.30513376426,12.8285650366408,8.61649324392616,45.5246520968697,0.725474808061432
11.0966217616171,0.532033803196408,23.1144202839139,32.508528007077,4.17966788662418,513.867723244362,312.835678172426,121.536745070403,13.7647698395867,9.08216753756115,47.8770256941991,0.726932748015837
11.1518650808786,0.554227046719642,23.3285357753348,34.1782852265282,4.39435095769649,562.798322268441,334.333423749197,127.779318018207,14.7106706449647,9.548660970017,50.2292178503936,0.727883098927698
11.2049169750738,0.576530776881399,23.5228735647065,35.8498995631448,4.60927280097576,614.080416916261,356.010977216961,134.028834004941,15.6644829975463,10.0156732401523,52.5803424692092,0.72840246558233
11.2557500607435,0.598940610831546,23.699134223315,37.5224609864079,4.82431641253815,667.713080849277,377.832201659479,140.281890780365,16.6246168730171,10.4829501054607,54.929693937393,0.728558681142435
11.3043456069087,0.621452110953033,23.8588881343156,39.1952051028777,5.03938351322714,723.694742271028,399.765134781884,146.535630574648,17.5896659304029,10.9502780112318,57.2767191390989,0.728411614824685
11.3506943996244,0.644060802166851,24.0035836186046,40.867495747327,5.25439231037061,782.023318611418,421.781718844873,152.787675013381,18.5583956291744,11.4174792268967,59.6209933863983,0.728013920123719
11.3947971885715,0.6667621909661,24.1345547479324,42.5388092506586,5.46927547508467,842.696329743805,443.857515200855,159.036066301443,19.5297306688376,11.8844074508305,61.9621997450884,0.72741172722304
