,raw_LAI,lagged_LAI,lagged_fAPAR
0,0.27733253154614657,0.6751516253161375,0.28650211951483096
1,0.2795659074982697,0.6583058800032657,0.28046703704105325
2,0.2817990066313606,0.6417872963394176,0.27449959481670805
3,0.2840323825834837,0.6255958820140045,0.2686023168814732
4,0.2862654817165746,0.6097316331823145,0.2627777092449397
5,0.2884988576686977,0.5941945498443728,0.25702826367116405
6,0.2907319568017886,0.5789846320001542,0.2513564545342645
7,0.29296533275391173,0.5641018796496584,0.24576473705767166
8,0.2951984318870026,0.5495462927928985,0.24025554555548123
9,0.2974318078391257,0.5353178714298742,0.23483129167768668
10,0.29966518379124885,0.5214166194052849,0.229494364142249
11,0.30189828292433973,0.5078425290297193,0.22424712107874334
12,0.3041316588764628,0.4945956079925888,0.2190918986536653
13,0.30636475800955376,0.48167584860448187,0.21403099745971899
14,0.30859813396167685,0.46908325855481003,0.20906669277602885
15,0.3159916934938108,0.4568895070599663,0.20422974051212595
16,0.32338525302594473,0.44534116682820646,0.19962153618635237
17,0.3307788125580786,0.43443824170425516,0.19524638831325425
18,0.33817237209021256,0.4241807316880997,0.1911084019083047
19,0.34556593162234645,0.4145686367797402,0.18721147359234724
20,0.35295949115448033,0.40560195697917656,0.18355928547858114
21,0.3603533275056465,0.39728069228640883,0.18015529937598895
22,0.36774688703778047,0.389604842701437,0.17700275132197207
23,0.3751404465699144,0.3825744082242611,0.1741046464562801
24,0.38253400610204835,0.37618938885488107,0.1714637542475984
25,0.3899275656341822,0.3704497845932969,0.16908260408340803
26,0.3973211251663161,0.3653555954395087,0.16696348123294613
27,0.40471468469845007,0.3609068175488169,0.1651084215873353
28,0.41210824423058395,0.3571034547659211,0.16351921320371965
29,0.4238589353301966,0.35400602280703375,0.16222273836619694
30,0.43560962642980916,0.3513443270731563,0.16110704203821535
31,0.44736004071038954,0.34911836371956423,0.16017284977420865
32,0.45911073181000217,0.34732814043568144,0.1594207741692234
33,0.47086142290961475,0.345973653376796,0.15885130451449203
34,0.48261183719019507,0.3450548986982085,0.15846481109844768
35,0.49436252828980765,0.3445718802446183,0.15826154804169135
36,0.5061132193894202,0.3445245980160255,0.15824164817151432
37,0.5178636336700007,0.34491305201242994,0.15840512449313005
38,0.5296143247696132,0.3457372422338444,0.1587518701755154
39,0.5413647390501936,0.34699716483555676,0.15928165705158714
40,0.5531154301498061,0.34869282366225385,0.1599941407160982
41,0.5648661212494187,0.35082422255866025,0.16088885766246785
42,0.5766165355299991,0.3533913538353646,0.16196522095228472
43,0.5836433098444133,0.35632861138172855,0.16319507961775603
44,0.5906703609778596,0.35943765436113356,0.16449490028784142
45,0.5976971352922738,0.36271848277357954,0.16586435118233533
46,0.604723909606688,0.36617109277437976,0.16730308152291062
47,0.6117506839211021,0.369795488208221,0.1688107264894787
48,0.6187774582355162,0.3735916652304165,0.17038690096753029
49,0.6258042325499303,0.37755962768565293,0.17203120610757483
50,0.6328310068643446,0.381699371729231,0.1737432231096776
51,0.6398580579977909,0.3860109050505748,0.17552252135744884
52,0.6468848323122051,0.39049421996024747,0.17736864747953096
53,0.6539116066266192,0.39514932030297384,0.17928113665439793
54,0.6609383809410333,0.39997620223404184,0.1812595048826363
55,0.6679651552554475,0.4049748695981634,0.1833032555076768
56,0.6749919295698616,0.41014531855061404,0.18541187312186636
57,0.7440798699985905,0.4163495135766071,0.1879348895795817
58,0.8131678104273194,0.4235443708695104,0.1908509874986094
59,0.8822557508560482,0.43172988658462447,0.19415587082061814
60,0.9513436912847771,0.440906064566674,0.1978446866196415
61,1.020431631713506,0.45107290097093433,0.2019120307762241
62,1.0895195721422348,0.4622303996421301,0.20635196734256123
63,1.1586075125709638,0.474378560580236,0.21115803834957192
64,1.2276954529996926,0.4875173799405654,0.2163232794995451
65,1.2967831166093893,0.5016468577231181,0.2218402400161057
66,1.365871057038118,0.5167669939278817,0.22770099901344198
67,1.434958997466847,0.5328777920151045,0.23389718576339968
68,1.504046937895576,0.5499792508313577,0.24041999648911383
69,1.5731348783243047,0.5680713703766666,0.24726021743399806
70,1.6422228187530337,0.5871541506510058,0.25440824607771584
71,1.6642454336820258,0.6065739065779907,0.2616128166634448
72,1.6862677717919852,0.6261424515813966,0.26880216942952595
73,1.708290109901945,0.6459858432814498,0.27602102106690096
74,1.7303127248309371,0.666104089367549,0.2832671089516722
75,1.752335062940897,0.6864971821502953,0.29053817624064404
76,1.7743576778698886,0.7071651293191002,0.297831984068494
77,1.7963800159798484,0.7281079231845271,0.3051463016807152
78,1.8184026309088406,0.7493255714360126,0.3124789183669404
79,1.8404249690188001,0.7708180663841327,0.3198276337764737
80,1.862447583947792,0.7925854157183115,0.32719026958369457
81,1.8844699220577519,0.8146276117491248,0.33456465998482643
82,1.9064925369867436,0.8369446583212847,0.3419486618268778
83,1.9285148750967034,0.8595365554347912,0.3493401503584369
84,1.9505374900256955,0.8824033030896443,0.35673702147988084
85,1.9754354242425782,0.905584840120658,0.36414989034444556
86,2.0003336352784933,0.9290811665278321,0.3715762527320893
87,2.025231846314408,0.9528206130947865,0.37899137393880444
88,2.0501300573503234,0.976803179821521,0.3863935945849196
89,2.075028268386238,1.001028866708023,0.3937812796460687
90,2.099926202603121,1.025497669909593,0.4011528178019046
91,2.124824413639036,1.0502095932709306,0.4085066253968459
92,2.149722624674951,1.0751646367920482,0.4158411433876412
93,2.174620835710866,1.1003627966282339,0.4231548378506531
94,2.199519046746781,1.1258040766242,0.43044620375199805
95,2.224416980963664,1.1514884729352213,0.43771376087785074
96,2.2493151919995786,1.1774159894060228,0.4449560586149479
97,2.2742134030354935,1.2035866260366044,0.4521716730035493
98,2.2991116140714087,1.2300003828269535,0.459359208176627
99,2.323435979253487,1.2566492896957646,0.46651517071442683
100,2.347760621254598,1.2835333504877628,0.4736383080360542
101,2.372084986436677,1.3105920456420235,0.48071168136068976
102,2.396409628437788,1.3378253790032457,0.4877347335128315
103,2.4207339936198666,1.3652333505714422,0.4947069269088319
104,2.4450586356209776,1.3928159603465877,0.5016277444900805
105,2.469383000803056,1.4205732044839958,0.5084966886781864
106,2.493707642804167,1.4485050906730774,0.515313285059951
107,2.5180320079862457,1.4766116112244214,0.5220770756453488
108,2.5423566499873567,1.504892769982727,0.5287876253464308
109,2.566681015169435,1.533348566948007,0.5354445180821673
110,2.591005657170546,1.561979002120236,0.5420473575874358
111,2.615330022352625,1.5907840754994267,0.5485957672705218
112,2.6396546643537357,1.6197637870855917,0.5550893900640838
113,2.6011217318847737,1.6480451150110866,0.5613364486191299
114,2.5625887994158116,1.6756280631206109,0.5673447387843268
115,2.5240561437658817,1.7025782413695145,0.5731357024876466
116,2.4855232112969197,1.7288956420683865,0.5787158873603332
117,2.4469902788279576,1.7545802690619388,0.5840915580999375
118,2.4084576231780277,1.7796321261948707,0.5892687055532333
119,2.3699246907090656,1.8040512096224828,0.5942530561882988
120,2.331391758240103,1.8278375193447625,0.5990500849786499
121,2.292858825771141,1.8509910553617221,0.6036650245438449
122,2.254326170121211,1.8735118215180617,0.6081028753528855
123,2.215793237652249,1.8953998101243694,0.6123684116759545
124,2.177260305183287,1.9166550250253573,0.6164661946486908
125,2.138727649533357,1.9372774700657247,0.6204005780493145
126,2.100194717064395,1.9572671414007725,0.6241757145298925
127,2.129236909012963,1.9775625824251821,0.6279701891449314
128,2.1582788241424984,1.9981637892942419,0.6317826516509454
129,2.1873210160910666,2.0182088052121876,0.6354546807468899
130,2.216363208039634,2.037697630179019,0.6389897093462618
131,2.245405399988202,2.0566302641947485,0.6423910228451808
132,2.2744475919367697,2.075006707259364,0.645661764190629
133,2.3034895070663053,2.092826955528153,0.648804938027951
134,2.332531699014873,2.110091012845828,0.6518234173251359
135,2.361573890963441,2.1267988792124015,0.6547199456853225
136,2.390616082912009,2.142950554627848,0.6574971421797451
