time,daily_gpp,daily_A0,annual_m,annual_lai_max,Ls_daily,Ls_daily_lagged
2006-12-31,20.38256,0.1466237,4.659597,4.555287,0,0.006536792
2007-01-01,20.69775,0.148891,5.292555,4.803924,0,0.006101006
2007-01-02,21.01293,0.1511583,5.292555,4.803924,0,0.005694272
2007-01-03,21.32811,0.1534256,5.292555,4.803924,0,0.005314654
2007-01-04,21.6433,0.1556929,5.292555,4.803924,0,0.004960344
2007-01-05,21.95848,0.1579602,5.292555,4.803924,0,0.004629654
2007-01-06,22.27367,0.1602275,5.292555,4.803924,0,0.00432101
2007-01-07,22.58885,0.1624948,5.292555,4.803924,0,0.004032943
2007-01-08,22.90403,0.1647621,5.292555,4.803924,0,0.00376408
2007-01-09,23.21922,0.1670294,5.292555,4.803924,0,0.003513142
2007-01-10,23.5344,0.1692967,5.292555,4.803924,0,0.003278932
2007-01-11,23.84959,0.171564,5.292555,4.803924,0,0.003060337
2007-01-12,23.92879,0.1721338,5.292555,4.803924,0,0.002856314
2007-01-13,24.00799,0.1727035,5.292555,4.803924,0,0.002665893
2007-01-14,24.08719,0.1732733,5.292555,4.803924,0,0.002488167
2007-01-15,24.16639,0.173843,5.292555,4.803924,0,0.002322289
2007-01-16,24.24559,0.1744128,5.292555,4.803924,0,0.00216747
2007-01-17,24.3248,0.1749825,5.292555,4.803924,0,0.002022972
2007-01-18,24.404,0.1755522,5.292555,4.803924,0,0.001888107
2007-01-19,24.4832,0.176122,5.292555,4.803924,0,0.001762233
2007-01-20,24.5624,0.1766917,5.292555,4.803924,0,0.001644751
2007-01-21,24.6416,0.1772615,5.292555,4.803924,0,0.001535101
2007-01-22,24.7208,0.1778312,5.292555,4.803924,0,0.001432761
2007-01-23,24.80001,0.178401,5.292555,4.803924,0,0.001337244
2007-01-24,24.87921,0.1789707,5.292555,4.803924,0,0.001248094
2007-01-25,24.95841,0.1795404,5.292555,4.803924,0,0.001164888
2007-01-26,25.68471,0.1847651,5.292555,4.803924,0,0.001087229
2007-01-27,26.41101,0.1899898,5.292555,4.803924,0,0.001014747
2007-01-28,27.13731,0.1952145,5.292555,4.803924,0,0.0009470969
2007-01-29,27.8636,0.2004392,5.292555,4.803924,0,0.0008839571
2007-01-30,28.5899,0.2056639,5.292555,4.803924,0,0.0008250266
2007-01-31,29.3162,0.2108886,5.292555,4.803924,0,0.0007700248
2007-02-01,30.0425,0.2161133,5.292555,4.803924,0,0.0007186899
2007-02-02,30.7688,0.221338,5.292555,4.803924,0,0.0006707772
2007-02-03,31.4951,0.2265627,5.292555,4.803924,0,0.0006260587
2007-02-04,32.2214,0.2317874,5.292555,4.803924,0,0.0005843215
2007-02-05,32.9477,0.2370121,5.292555,4.803924,0,0.0005453667
2007-02-06,33.674,0.2422368,5.292555,4.803924,0,0.0005090089
2007-02-07,34.4003,0.2474615,5.292555,4.803924,0,0.000475075
2007-02-08,35.12659,0.2526862,5.292555,4.803924,0,0.0004434033
2007-02-09,35.45456,0.2550454,5.292555,4.803924,0,0.0004138431
2007-02-10,35.78252,0.2574046,5.292555,4.803924,0,0.0003862536
2007-02-11,36.11049,0.2597639,5.292555,4.803924,0,0.0003605033
2007-02-12,36.43845,0.2621231,5.292555,4.803924,0,0.0003364698
2007-02-13,36.76641,0.2644823,5.292555,4.803924,0,0.0003140385
2007-02-14,37.09438,0.2668416,5.292555,4.803924,0,0.0002931026
2007-02-15,37.42234,0.2692008,5.292555,4.803924,0,0.0002735624
2007-02-16,37.7503,0.27156,5.292555,4.803924,0,0.0002553249
2007-02-17,38.07827,0.2739193,5.292555,4.803924,0,0.0002383032
2007-02-18,38.40623,0.2762785,5.292555,4.803924,0,0.0002224164
2007-02-19,38.73419,0.2786377,5.292555,4.803924,0,0.0002075886
2007-02-20,39.06216,0.280997,5.292555,4.803924,0,0.0001937494
2007-02-21,39.39012,0.2833562,5.292555,4.803924,0,0.0001808327
2007-02-22,39.71808,0.2857154,5.292555,4.803924,0,0.0001687772
2007-02-23,42.24006,0.3038575,5.292555,4.803924,0,0.0001575254
2007-02-24,44.76204,0.3219996,5.292555,4.803924,0,0.0001470237
2007-02-25,47.28402,0.3401416,5.292555,4.803924,0,0.0001372221
2007-02-26,49.80599,0.3582837,5.292555,4.803924,0,0.000128074
2007-02-27,52.32797,0.3764258,5.292555,4.803924,0,0.0001195357
2007-02-28,54.84995,0.3945678,5.292555,4.803924,0.17402,0.0117129
2007-03-01,57.37193,0.4127099,5.292555,4.803924,0.35791,0.03479271
2007-03-02,59.89391,0.4308519,5.292555,4.803924,0.53664,0.06824919
2007-03-03,62.41588,0.448994,5.292555,4.803924,0.71065,0.1110759
2007-03-04,64.93786,0.4671361,5.292555,4.803924,0.88031,0.1623582
2007-03-05,67.45984,0.4852781,5.292555,4.803924,1.04596,0.221265
2007-03-06,69.98182,0.5034202,5.292555,4.803924,1.2079,0.2870406
2007-03-07,72.50379,0.5215623,5.292555,4.803924,1.3664,0.3589979
2007-03-08,75.02577,0.5397043,5.292555,4.803924,1.5217,0.4365114
2007-03-09,78.6734,0.5659438,5.292555,4.803924,1.74109,0.5234833
2007-03-10,82.32103,0.5921834,5.292555,4.803924,1.95484,0.6189071
2007-03-11,85.96865,0.6184229,5.292555,4.803924,2.16344,0.721876
2007-03-12,89.61628,0.6446624,5.292555,4.803924,2.36735,0.8315742
2007-03-13,93.26391,0.6709019,5.292555,4.803924,2.56697,0.9472673
2007-03-14,96.91154,0.6971414,5.292555,4.803924,2.76265,1.068293
2007-03-15,100.5592,0.723381,5.292555,4.803924,2.9547,1.194053
2007-03-16,104.2068,0.7496205,5.292555,4.803924,3.14342,1.324011
2007-03-17,107.8544,0.77586,5.292555,4.803924,3.32904,1.45768
2007-03-18,111.502,0.8020995,5.292555,4.803924,3.5118,1.594621
2007-03-19,115.1497,0.8283391,5.292555,4.803924,3.6919,1.73444
2007-03-20,118.7973,0.8545786,5.292555,4.803924,3.86954,1.87678
2007-03-21,122.4449,0.8808181,5.292555,4.803924,4.04487,2.021319
2007-03-22,126.0926,0.9070576,5.292555,4.803924,4.21807,2.167769
2007-03-23,128.5821,0.9249662,5.292555,4.803924,4.33512,2.312259
2007-03-24,131.0716,0.9428747,5.292555,4.803924,4.45128,2.454861
2007-03-25,133.5611,0.9607832,5.292555,4.803924,4.5666,2.595643
2007-03-26,136.0506,0.9786918,5.292555,4.803924,4.6811,2.734674
2007-03-27,138.5401,0.9966003,5.292555,4.803924,4.79482,2.872017
2007-03-28,141.0296,1.014509,5.292555,4.803924,4.80392,3.00081
2007-03-29,143.5192,1.032417,5.292555,4.803924,4.80392,3.121018
2007-03-30,146.0087,1.050326,5.292555,4.803924,4.80392,3.233211
2007-03-31,148.4982,1.068234,5.292555,4.803924,4.80392,3.337925
2007-04-01,150.9877,1.086143,5.292555,4.803924,4.80392,3.435658
2007-04-02,153.4772,1.104052,5.292555,4.803924,4.80392,3.526875
2007-04-03,155.9667,1.12196,5.292555,4.803924,4.80392,3.612012
2007-04-04,158.4562,1.139869,5.292555,4.803924,4.80392,3.691472
2007-04-05,160.9458,1.157777,5.292555,4.803924,4.80392,3.765635
2007-04-06,165.2746,1.188917,5.292555,4.803924,4.80392,3.834854
2007-04-07,169.6034,1.220056,5.292555,4.803924,4.80392,3.899459
2007-04-08,173.9322,1.251196,5.292555,4.803924,4.80392,3.959756
2007-04-09,178.261,1.282336,5.292555,4.803924,4.80392,4.016034
2007-04-10,182.5898,1.313475,5.292555,4.803924,4.80392,4.06856
2007-04-11,186.9186,1.344615,5.292555,4.803924,4.80392,4.117584
2007-04-12,191.2474,1.375755,5.292555,4.803924,4.80392,4.163339
2007-04-13,195.5762,1.406894,5.292555,4.803924,4.80392,4.206045
2007-04-14,199.905,1.438034,5.292555,4.803924,4.80392,4.245903
2007-04-15,204.2338,1.469173,5.292555,4.803924,4.80392,4.283104
2007-04-16,208.5626,1.500313,5.292555,4.803924,4.80392,4.317825
2007-04-17,212.8914,1.531453,5.292555,4.803924,4.80392,4.350232
2007-04-18,217.2202,1.562592,5.292555,4.803924,4.80392,4.380477
2007-04-19,221.549,1.593732,5.292555,4.803924,4.80392,4.408707
2007-04-20,218.8231,1.574123,5.292555,4.803924,4.80392,4.435055
2007-04-21,216.0973,1.554514,5.292555,4.803924,4.80392,4.459646
2007-04-22,213.3714,1.534905,5.292555,4.803924,4.80392,4.482597
2007-04-23,210.6455,1.515296,5.292555,4.803924,4.80392,4.504019
2007-04-24,207.9196,1.495687,5.292555,4.803924,4.80392,4.524012
2007-04-25,205.1937,1.476079,5.292555,4.803924,4.80392,4.542673
2007-04-26,202.4678,1.45647,5.292555,4.803924,4.80392,4.560089
2007-04-27,199.7419,1.436861,5.292555,4.803924,4.80392,4.576345
2007-04-28,197.0161,1.417252,5.292555,4.803924,4.80392,4.591516
2007-04-29,194.2902,1.397643,5.292555,4.803924,4.80392,4.605676
2007-04-30,191.5643,1.378034,5.292555,4.803924,4.80392,4.618893
2007-05-01,188.8384,1.358425,5.292555,4.803924,4.80392,4.631228
2007-05-02,186.1125,1.338816,5.292555,4.803924,4.80392,4.642741
2007-05-03,183.3866,1.319207,5.292555,4.803924,4.80392,4.653486
2007-05-04,184.7165,1.328774,5.292555,4.803924,4.80392,4.663515
2007-05-05,186.0464,1.33834,5.292555,4.803924,4.80392,4.672875
2007-05-06,187.3762,1.347907,5.292555,4.803924,4.80392,4.681612
2007-05-07,188.7061,1.357474,5.292555,4.803924,4.80392,4.689765
2007-05-08,190.036,1.36704,5.292555,4.803924,4.80392,4.697376
2007-05-09,191.3658,1.376607,5.292555,4.803924,4.80392,4.704479
2007-05-10,192.6957,1.386173,5.292555,4.803924,4.80392,4.711108
2007-05-11,194.0256,1.39574,5.292555,4.803924,4.80392,4.717296
2007-05-12,195.3555,1.405306,5.292555,4.803924,4.80392,4.723071
2007-05-13,196.6853,1.414873,5.292555,4.803924,4.80392,4.728461
2007-05-14,198.0152,1.424439,5.292555,4.803924,4.80392,4.733491
2007-05-15,199.3451,1.434006,5.292555,4.803924,4.80392,4.738186
2007-05-16,200.6749,1.443572,5.292555,4.803924,4.80392,4.742569
2007-05-17,202.0048,1.453139,5.292555,4.803924,4.80392,4.746659
2007-05-18,202.8203,1.459005,5.292555,4.803924,4.80392,4.750476
2007-05-19,203.6358,1.464872,5.292555,4.803924,4.80392,4.754039
2007-05-20,204.4514,1.470738,5.292555,4.803924,4.80392,4.757364
2007-05-21,205.2669,1.476605,5.292555,4.803924,4.80392,4.760468
2007-05-22,206.0824,1.482471,5.292555,4.803924,4.80392,4.763365
2007-05-23,206.8979,1.488338,5.292555,4.803924,4.80392,4.766069
2007-05-24,207.7134,1.494204,5.292555,4.803924,4.80392,4.768592
2007-05-25,208.529,1.500071,5.292555,4.803924,4.80392,4.770947
2007-05-26,209.3445,1.505938,5.292555,4.803924,4.80392,4.773145
2007-05-27,210.16,1.511804,5.292555,4.803924,4.80392,4.775197
2007-05-28,210.9755,1.517671,5.292555,4.803924,4.80392,4.777112
2007-05-29,211.791,1.523537,5.292555,4.803924,4.80392,4.778899
2007-05-30,212.6066,1.529404,5.292555,4.803924,4.80392,4.780567
2007-05-31,213.4221,1.53527,5.292555,4.803924,4.80392,4.782124
2007-06-01,211.7668,1.523363,5.292555,4.803924,4.80392,4.783577
2007-06-02,210.1116,1.511456,5.292555,4.803924,4.80392,4.784933
2007-06-03,208.4563,1.499548,5.292555,4.803924,4.80392,4.786199
2007-06-04,206.8011,1.487641,5.292555,4.803924,4.80392,4.78738
2007-06-05,205.1458,1.475734,5.292555,4.803924,4.80392,4.788483
2007-06-06,203.4905,1.463827,5.292555,4.803924,4.80392,4.789512
2007-06-07,201.8353,1.451919,5.292555,4.803924,4.80392,4.790473
2007-06-08,200.18,1.440012,5.292555,4.803924,4.80392,4.791369
2007-06-09,198.5248,1.428105,5.292555,4.803924,4.80392,4.792206
2007-06-10,196.8695,1.416198,5.292555,4.803924,4.80392,4.792987
2007-06-11,195.2142,1.40429,5.292555,4.803924,4.80392,4.793716
2007-06-12,193.559,1.392383,5.292555,4.803924,4.80392,4.794396
2007-06-13,191.9037,1.380476,5.292555,4.803924,4.80392,4.795031
2007-06-14,190.2485,1.368569,5.292555,4.803924,4.80392,4.795624
2007-06-15,187.89,1.351603,5.292555,4.803924,4.80392,4.796177
2007-06-16,185.5315,1.334637,5.292555,4.803924,4.80392,4.796693
2007-06-17,183.173,1.317671,5.292555,4.803924,4.80392,4.797175
2007-06-18,180.8146,1.300705,5.292555,4.803924,4.80392,4.797624
2007-06-19,178.4561,1.283739,5.292555,4.803924,4.80392,4.798044
2007-06-20,176.0976,1.266773,5.292555,4.803924,4.80392,4.798436
2007-06-21,173.7391,1.249807,5.292555,4.803924,4.80392,4.798801
2007-06-22,171.3806,1.232841,5.292555,4.803924,4.80392,4.799143
2007-06-23,169.0222,1.215875,5.292555,4.803924,4.80392,4.799461
2007-06-24,166.6637,1.19891,5.292555,4.803924,4.80392,4.799758
2007-06-25,164.3052,1.181944,5.292555,4.803924,4.80392,4.800036
2007-06-26,161.9467,1.164978,5.292555,4.803924,4.80392,4.800295
2007-06-27,159.5883,1.148012,5.292555,4.803924,4.80392,4.800536
2007-06-28,157.2298,1.131046,5.292555,4.803924,4.80392,4.800762
2007-06-29,159.9559,1.150656,5.292555,4.803924,4.80392,4.800973
2007-06-30,162.6819,1.170266,5.292555,4.803924,4.80392,4.801169
2007-07-01,165.408,1.189877,5.292555,4.803924,4.80392,4.801352
2007-07-02,168.1341,1.209487,5.292555,4.803924,4.80392,4.801524
2007-07-03,170.8601,1.229097,5.292555,4.803924,4.80392,4.801683
2007-07-04,173.5862,1.248707,5.292555,4.803924,4.80392,4.801833
2007-07-05,176.3123,1.268317,5.292555,4.803924,4.80392,4.801972
2007-07-06,179.0383,1.287928,5.292555,4.803924,4.80392,4.802102
2007-07-07,181.7644,1.307538,5.292555,4.803924,4.80392,4.802223
2007-07-08,184.4905,1.327148,5.292555,4.803924,4.80392,4.802336
2007-07-09,187.2165,1.346758,5.292555,4.803924,4.80392,4.802442
2007-07-10,189.9426,1.366368,5.292555,4.803924,4.80392,4.80254
2007-07-11,192.6687,1.385978,5.292555,4.803924,4.80392,4.802632
2007-07-12,195.3947,1.405589,5.292555,4.803924,4.80392,4.802718
2007-07-13,193.2943,1.390479,5.292555,4.803924,4.80392,4.802798
2007-07-14,191.1939,1.375369,5.292555,4.803924,4.80392,4.802873
2007-07-15,189.0934,1.36026,5.292555,4.803924,4.80392,4.802943
2007-07-16,186.993,1.34515,5.292555,4.803924,4.80392,4.803008
2007-07-17,184.8926,1.330041,5.292555,4.803924,4.80392,4.803069
2007-07-18,182.7921,1.314931,5.292555,4.803924,4.80392,4.803125
2007-07-19,180.6917,1.299821,5.292555,4.803924,4.80392,4.803178
2007-07-20,178.5913,1.284712,5.292555,4.803924,4.80392,4.803228
2007-07-21,176.4909,1.269602,5.292555,4.803924,4.80392,4.803274
2007-07-22,174.3904,1.254492,5.292555,4.803924,4.80392,4.803317
2007-07-23,172.29,1.239383,5.292555,4.803924,4.80392,4.803357
2007-07-24,170.1896,1.224273,5.292555,4.803924,4.80392,4.803395
2007-07-25,168.0891,1.209164,5.292555,4.803924,4.80392,4.80343
2007-07-26,165.9887,1.194054,5.292555,4.803924,4.80392,4.803462
2007-07-27,163.6259,1.177057,5.292555,4.803924,4.80392,4.803493
2007-07-28,161.2631,1.16006,5.292555,4.803924,4.80392,4.803521
2007-07-29,158.9003,1.143063,5.292555,4.803924,4.80392,4.803548
2007-07-30,156.5375,1.126066,5.292555,4.803924,4.80392,4.803573
2007-07-31,154.1747,1.109069,5.292555,4.803924,4.80392,4.803596
2007-08-01,151.8119,1.092072,5.292555,4.803924,4.80392,4.803618
2007-08-02,149.4491,1.075075,5.292555,4.803924,4.80392,4.803638
2007-08-03,147.0863,1.058078,5.292555,4.803924,4.80392,4.803657
2007-08-04,144.7236,1.041081,5.292555,4.803924,4.80392,4.803674
2007-08-05,142.3608,1.024084,5.292555,4.803924,4.80392,4.80369
2007-08-06,139.998,1.007087,5.292555,4.803924,4.80392,4.803706
2007-08-07,137.6352,0.9900904,5.292555,4.803924,4.75357,4.800363
2007-08-08,135.2724,0.9730934,5.292555,4.803924,4.64539,4.790032
2007-08-09,132.9096,0.9560965,5.292555,4.803924,4.5365,4.77313
2007-08-10,133.3385,0.9591818,5.292555,4.803924,4.55632,4.758676
2007-08-11,133.7674,0.9622671,5.292555,4.803924,4.57611,4.746505
2007-08-12,134.1963,0.9653525,5.292555,4.803924,4.59589,4.736464
2007-08-13,134.6252,0.9684378,5.292555,4.803924,4.61563,4.728408
2007-08-14,135.0541,0.9715232,5.292555,4.803924,4.63536,4.722205
2007-08-15,135.483,0.9746085,5.292555,4.803924,4.65506,4.717729
2007-08-16,135.9119,0.9776938,5.292555,4.803924,4.67474,4.714863
2007-08-17,136.3408,0.9807792,5.292555,4.803924,4.69439,4.713498
2007-08-18,136.7697,0.9838645,5.292555,4.803924,4.71402,4.713533
2007-08-19,137.1986,0.9869499,5.292555,4.803924,4.73363,4.714872
2007-08-20,137.6275,0.9900352,5.292555,4.803924,4.75322,4.717429
2007-08-21,138.0564,0.9931205,5.292555,4.803924,4.77279,4.72112
2007-08-22,138.4853,0.9962059,5.292555,4.803924,4.79233,4.725867
2007-08-23,138.9142,0.9992912,5.292555,4.803924,4.80392,4.731071
2007-08-24,136.0777,0.9788868,5.292555,4.803924,4.68234,4.727822
2007-08-25,133.2413,0.9584824,5.292555,4.803924,4.55183,4.716089
2007-08-26,130.4048,0.938078,5.292555,4.803924,4.42025,4.696366
2007-08-27,127.5683,0.9176736,5.292555,4.803924,4.28756,4.669113
2007-08-28,124.7318,0.8972692,5.292555,4.803924,4.1537,4.634752
2007-08-29,121.8954,0.8768648,5.292555,4.803924,4.0186,4.593675
2007-08-30,119.0589,0.8564604,5.292555,4.803924,3.88218,4.546242
2007-08-31,116.2224,0.836056,5.292555,4.803924,3.74439,4.492785
2007-09-01,113.386,0.8156516,5.292555,4.803924,3.60513,4.433608
2007-09-02,110.5495,0.7952472,5.292555,4.803924,3.46433,4.36899
2007-09-03,107.713,0.7748428,5.292555,4.803924,3.3219,4.299184
2007-09-04,104.8765,0.7544384,5.292555,4.803924,3.17772,4.224419
2007-09-05,102.0401,0.734034,5.292555,4.803924,3.03171,4.144906
2007-09-06,99.20359,0.7136296,5.292555,4.803924,2.88374,4.060828
2007-09-07,98.82413,0.7108998,5.292555,4.803924,2.86378,3.981025
2007-09-08,98.44466,0.7081701,5.292555,4.803924,2.8438,3.90521
2007-09-09,98.06519,0.7054404,5.292555,4.803924,2.82377,3.833114
2007-09-10,97.68573,0.7027107,5.292555,4.803924,2.8037,3.764486
2007-09-11,97.30626,0.6999809,5.292555,4.803924,2.7836,3.699094
2007-09-12,96.9268,0.6972512,5.292555,4.803924,2.76346,3.636718
2007-09-13,96.54733,0.6945215,5.292555,4.803924,2.74328,3.577156
2007-09-14,96.16786,0.6917918,5.292555,4.803924,2.72306,3.520216
2007-09-15,95.7884,0.689062,5.292555,4.803924,2.7028,3.465721
2007-09-16,95.40893,0.6863323,5.292555,4.803924,2.6825,3.413507
2007-09-17,95.02946,0.6836026,5.292555,4.803924,2.66215,3.363416
2007-09-18,94.65,0.6808729,5.292555,4.803924,2.64177,3.315307
2007-09-19,94.27053,0.6781432,5.292555,4.803924,2.62135,3.269043
2007-09-20,93.89107,0.6754134,5.292555,4.803924,2.60088,3.224499
2007-09-21,92.47231,0.6652075,5.292555,4.803924,2.52399,3.177798
2007-09-22,91.05356,0.6550016,5.292555,4.803924,2.4465,3.129045
2007-09-23,89.63481,0.6447957,5.292555,4.803924,2.36837,3.078333
2007-09-24,88.21606,0.6345898,5.292555,4.803924,2.2896,3.025751
2007-09-25,86.79731,0.6243839,5.292555,4.803924,2.21016,2.971378
2007-09-26,85.37856,0.614178,5.292555,4.803924,2.13002,2.915288
2007-09-27,83.9598,0.603972,5.292555,4.803924,2.04916,2.857546
2007-09-28,82.54105,0.5937661,5.292555,4.803924,1.96756,2.798213
2007-09-29,81.1223,0.5835602,5.292555,4.803924,1.88518,2.737345
2007-09-30,79.70355,0.5733543,5.292555,4.803924,1.80201,2.674989
2007-10-01,78.2848,0.5631484,5.292555,4.803924,1.718,2.61119
2007-10-02,76.86604,0.5529425,5.292555,4.803924,1.63313,2.545986
2007-10-03,75.44729,0.5427366,5.292555,4.803924,1.54736,2.479411
2007-10-04,74.02854,0.5325307,5.292555,4.803924,1.46066,2.411494
2007-10-05,71.09407,0.5114213,5.292555,4.803924,1.27822,2.335942
2007-10-06,68.1596,0.4903119,5.292555,4.803924,1.09126,2.252963
2007-10-07,65.22512,0.4692025,5.292555,4.803924,0.89938,2.162725
2007-10-08,62.29065,0.4480931,5.292555,4.803924,0.70212,2.065351
2007-10-09,59.35618,0.4269838,5.292555,4.803924,0.49895,1.960924
2007-10-10,56.42171,0.4058744,5.292555,4.803924,0.28925,1.849479
2007-10-11,53.48724,0.384765,5.292555,4.803924,0.07234,1.731003
2007-10-12,50.55276,0.3636556,5.292555,4.803924,0,1.615603
2007-10-13,47.61829,0.3425463,5.292555,4.803924,0,1.507896
2007-10-14,44.68382,0.3214369,5.292555,4.803924,0,1.40737
2007-10-15,41.74935,0.3003275,5.292555,4.803924,0,1.313545
2007-10-16,38.81487,0.2792181,5.292555,4.803924,0,1.225975
2007-10-17,35.8804,0.2581087,5.292555,4.803924,0,1.144244
2007-10-18,32.94593,0.2369994,5.292555,4.803924,0,1.067961
2007-10-19,31.87293,0.2292806,5.292555,4.803924,0,0.9967635
2007-10-20,30.79992,0.2215619,5.292555,4.803924,0,0.9303126
2007-10-21,29.72692,0.2138431,5.292555,4.803924,0,0.8682917
2007-10-22,28.65391,0.2061244,5.292555,4.803924,0,0.8104056
2007-10-23,27.58091,0.1984056,5.292555,4.803924,0,0.7563786
2007-10-24,26.5079,0.1906869,5.292555,4.803924,0,0.7059533
2007-10-25,25.4349,0.1829681,5.292555,4.803924,0,0.6588898
2007-10-26,24.36189,0.1752494,5.292555,4.803924,0,0.6149638
2007-10-27,23.28889,0.1675306,5.292555,4.803924,0,0.5739662
2007-10-28,22.21588,0.1598119,5.292555,4.803924,0,0.5357018
2007-10-29,21.14288,0.1520931,5.292555,4.803924,0,0.4999883
2007-10-30,20.06988,0.1443744,5.292555,4.803924,0,0.4666558
2007-10-31,18.99687,0.1366556,5.292555,4.803924,0,0.4355454
2007-11-01,17.92387,0.1289369,5.292555,4.803924,0,0.406509
2007-11-02,18.15249,0.1305815,5.292555,4.803924,0,0.3794084
2007-11-03,18.38111,0.1322261,5.292555,4.803924,0,0.3541145
2007-11-04,18.60973,0.1338707,5.292555,4.803924,0,0.3305069
2007-11-05,18.83835,0.1355153,5.292555,4.803924,0,0.3084731
2007-11-06,19.06698,0.1371599,5.292555,4.803924,0,0.2879082
2007-11-07,19.2956,0.1388045,5.292555,4.803924,0,0.2687144
2007-11-08,19.52422,0.1404492,5.292555,4.803924,0,0.2508001
2007-11-09,19.75284,0.1420938,5.292555,4.803924,0,0.2340801
2007-11-10,19.98147,0.1437384,5.292555,4.803924,0,0.2184747
2007-11-11,20.21009,0.145383,5.292555,4.803924,0,0.2039097
2007-11-12,20.43871,0.1470276,5.292555,4.803924,0,0.1903158
2007-11-13,20.66733,0.1486722,5.292555,4.803924,0,0.177628
2007-11-14,20.89595,0.1503168,5.292555,4.803924,0,0.1657862
2007-11-15,21.12458,0.1519615,5.292555,4.803924,0,0.1547338
2007-11-16,20.97672,0.1508978,5.292555,4.803924,0,0.1444182
2007-11-17,20.82886,0.1498342,5.292555,4.803924,0,0.1347903
2007-11-18,20.681,0.1487705,5.292555,4.803924,0,0.1258043
2007-11-19,20.53314,0.1477069,5.292555,4.803924,0,0.1174173
2007-11-20,20.38528,0.1466433,5.292555,4.803924,0,0.1095895
2007-11-21,20.23742,0.1455796,5.292555,4.803924,0,0.1022835
2007-11-22,20.08957,0.144516,5.292555,4.803924,0,0.09546464
2007-11-23,19.94171,0.1434524,5.292555,4.803924,0,0.08910033
2007-11-24,19.79385,0.1423887,5.292555,4.803924,0,0.0831603
2007-11-25,19.64599,0.1413251,5.292555,4.803924,0,0.07761628
2007-11-26,19.49813,0.1402615,5.292555,4.803924,0,0.07244187
2007-11-27,19.35027,0.1391978,5.292555,4.803924,0,0.06761241
2007-11-28,19.20241,0.1381342,5.292555,4.803924,0,0.06310491
2007-11-29,19.05456,0.1370706,5.292555,4.803924,0,0.05889792
2007-11-30,18.87677,0.1357917,5.292555,4.803924,0,0.05497139
2007-12-01,18.69899,0.1345128,5.292555,4.803924,0,0.05130663
2007-12-02,18.52121,0.1332339,5.292555,4.803924,0,0.04788619
2007-12-03,18.34343,0.131955,5.292555,4.803924,0,0.04469378
2007-12-04,18.16565,0.1306761,5.292555,4.803924,0,0.04171419
2007-12-05,17.98786,0.1293972,5.292555,4.803924,0,0.03893325
2007-12-06,17.81008,0.1281184,5.292555,4.803924,0,0.0363377
2007-12-07,17.6323,0.1268395,5.292555,4.803924,0,0.03391518
2007-12-08,17.45452,0.1255606,5.292555,4.803924,0,0.03165417
2007-12-09,17.27674,0.1242817,5.292555,4.803924,0,0.02954389
2007-12-10,17.09895,0.1230028,5.292555,4.803924,0,0.0275743
2007-12-11,16.92117,0.1217239,5.292555,4.803924,0,0.02573601
2007-12-12,16.74339,0.120445,5.292555,4.803924,0,0.02402028
2007-12-13,16.56561,0.1191661,5.292555,4.803924,0,0.02241893
2007-12-14,16.67608,0.1199608,5.292555,4.803924,0,0.02092433
2007-12-15,16.78655,0.1207555,5.292555,4.803924,0,0.01952938
2007-12-16,16.89702,0.1215502,5.292555,4.803924,0,0.01822742
2007-12-17,17.00749,0.1223448,5.292555,4.803924,0,0.01701226
2007-12-18,17.11796,0.1231395,5.292555,4.803924,0,0.01587811
2007-12-19,17.22843,0.1239342,5.292555,4.803924,0,0.01481957
2007-12-20,17.3389,0.1247289,5.292555,4.803924,0,0.0138316
2007-12-21,17.44937,0.1255235,5.292555,4.803924,0,0.01290949
2007-12-22,17.55984,0.1263182,5.292555,4.803924,0,0.01204886
2007-12-23,17.67031,0.1271129,5.292555,4.803924,0,0.0112456
2007-12-24,17.78078,0.1279076,5.292555,4.803924,0,0.01049589
2007-12-25,17.89125,0.1287022,5.292555,4.803924,0,0.009796166
2007-12-26,18.00172,0.1294969,5.292555,4.803924,0,0.009143089
2007-12-27,18.11219,0.1302916,5.292555,4.803924,0,0.008533549
2007-12-28,18.85406,0.1356283,5.292555,4.803924,0,0.007964646
2007-12-29,19.59593,0.140965,5.292555,4.803924,0,0.00743367
2007-12-30,20.3378,0.1463017,5.292555,4.803924,0,0.006938092
2007-12-31,21.07967,0.1516384,5.292555,4.803924,0,0.006475552
2008-01-01,21.82154,0.1569751,5.520971,4.74613,0,0.006043849
2008-01-02,22.56341,0.1623119,5.520971,4.74613,0,0.005640925
2008-01-03,23.30528,0.1676486,5.520971,4.74613,0,0.005264864
2008-01-04,24.04716,0.1729853,5.520971,4.74613,0,0.004913873
2008-01-05,24.78903,0.178322,5.520971,4.74613,0,0.004586281
2008-01-06,25.5309,0.1836587,5.520971,4.74613,0,0.004280529
2008-01-07,26.27277,0.1889954,5.520971,4.74613,0,0.003995161
2008-01-08,27.01464,0.1943321,5.520971,4.74613,0,0.003728817
2008-01-09,27.75651,0.1996688,5.520971,4.74613,0,0.003480229
2008-01-10,28.49838,0.2050055,5.520971,4.74613,0,0.003248214
2008-01-11,29.0601,0.2090463,5.520971,4.74613,0,0.003031666
2008-01-12,29.62183,0.2130871,5.520971,4.74613,0,0.002829555
2008-01-13,30.18355,0.2171279,5.520971,4.74613,0,0.002640918
