"","wn","ro","pet","aet","snow","cond","bflow","netr","sm_lim"
"1",159.615192600143,0,0.607358304264587,0.0871205960362434,160.518428102141,0.0284517748494762,0.0104300305254474,2.34612861315767,0.427762044477657
"2",159.525275880934,0,0.603656672956536,0.110026892357284,160.518428102141,0.0289184533546663,0.01036636373904,2.16145265440178,0.42747881061053
"3",159.486905215127,0,0.262203675538667,0.0594337401486768,163.058428102141,0.0298462246069612,0.0103412337981904,0.881020811009583,0.427357944634142
"4",159.451637441841,0,0.157079654724773,0.0369156786360468,170.678428102141,0.0104047235111487,0.0103149016944295,0.522789624832798,0.427246852638117
"5",159.420299549993,0,0.16998151045103,0.0333726000097383,178.298428102141,0.0107628216484153,0.0102861970188735,0.595117508671897,0.427148139602615
"6",159.355480263371,0,0.481007340674926,0.0842281612103702,178.298428102141,0.0280820195894205,0.0102312285346688,1.74263019770309,0.426943961587935
"7",159.329226916763,0,0.235085896891247,0.0364901688173517,183.378428102141,0.0188860160606104,0.0102072773836775,0.8841034452213,0.42686126465515
"8",159.30398839754,0,0.189566260773603,0.0318742797843777,206.238428102141,0.0152680046890986,0.0101903276605951,0.695127766076099,0.426781764385756
"9",159.249789461783,0,0.3963344137734,0.0641398149352603,206.238428102141,0.0185294484642758,0.0101466528190289,1.47153870678932,0.426611040027664
"10",159.228758115939,0,0.204922865119708,0.0401102098619741,224.018428102141,0.0276562372818383,0.0101354567969619,0.717449707537935,0.426544792176688
"11",159.15881262608,0,0.336474959268821,0.0790497802797851,224.018428102141,0.0176317738104063,0.0100855669221139,1.11984978595726,0.426324466838363
"12",159.130465682726,0,0.157789503186037,0.0344913410901329,231.638428102141,0.014648769088596,0.0100624548857689,0.535416074275526,0.426235175164265
"13",159.04879447672,0,0.682541260488725,0.138727874019196,231.638428102141,0.0654942657942765,0.00999568131353251,2.36409699872541,0.42597791431541
"14",159.027767975994,0,0.200256656030782,0.0363160033905339,236.718428102141,0.0237100383319883,0.00997861920055415,0.717038840338511,0.425911681726352
"15",158.980296489415,0,0.594701501775742,0.0748702779874229,236.718428102141,0.0357699758678219,0.00992926799197618,2.39858826341921,0.425762148548982
"16",158.972689555436,0,0.322473384602118,0.0440636825904107,239.258428102141,0.0448250520454671,0.0099263869673246,1.26320152050681,0.425738187028289
"17",158.858613658705,0,0.770411711310991,0.180534922225864,239.258428102141,0.0747543220617213,0.00985338009933041,2.56407012244055,0.425378852772532
"18",158.713191703457,0,0.922917976785517,0.208893383971329,239.258428102141,0.071656900616656,0.00974355542697904,3.10106234297616,0.424920779756604
"19",158.724960970351,0,0.240514822564615,0.0541775998063468,241.798428102141,0.0741410310934669,0.00975224792587371,0.808144903386201,0.424957852450147
"20",158.657391973471,0,0.672825343834424,0.1084775272723,241.798428102141,0.0490449425790777,0.00969449571977122,2.49811397131732,0.424745012964314
